	Abiotrophia	Acidaminococcus	Acinetobacter	Actinomyces	Actinotignum	Adlercreutzia	Agathobacter	Akkermansia	Alistipes	Allisonella	Alloprevotella	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Alloscardovia	Anaerococcus	Anaerofilum	Anaerofustis	Anaeroglobus	Anaeroplasma	Anaerostipes	Anaerotruncus	Arcanobacterium	Asteroleplasma	Atopobium	Bacillus	Bacteroides	Barnesiella	Bergeyella	Bifidobacterium	Bilophila	Blautia	Brevundimonas	Butyricicoccus	Butyricimonas	CAG-352	CAG-56	CHKCI002	Campylobacter	Candidatus_Saccharimonas	Candidatus_Soleaferrea	Catabacter	Catenibacterium	Catenisphaera	Cellulosilyticum	Chloroplast	Christensenella	Christensenellaceae_R-7_group	Citrobacter	Cloacibacillus	Clostridia_UCG-014	Clostridia_vadinBB60_group	Clostridioides	Clostridium_sensu_stricto_1	Clostridium_sensu_stricto_13	Clostridium_sensu_stricto_2	Colidextribacter	Collinsella	Comamonas	Coprobacillus	Coprobacter	Coprococcus	Coriobacteriaceae_UCG-002	Coriobacteriaceae_UCG-003	Corynebacterium	DTU089	Defluviitaleaceae_UCG-011	Desulfovibrio	Dialister	Dielma	Dolosigranulum	Dorea	Dysgonomonas	Eggerthella	Eisenbergiella	Elusimicrobium	Enterobacter	Enterococcus	Enterorhabdus	Epulopiscium	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelotrichaceae	Erysipelotrichaceae_UCG-003	Erysipelotrichaceae_UCG-006	Escherichia-Shigella	Eubacterium	Ezakiella	F0332	Facklamia	Faecalibacterium	Faecalicoccus	Faecalitalea	Family_XIII_AD3011_group	Family_XIII_UCG-001	Fenollaria	Finegoldia	Flavonifractor	Fournierella	Frisingicoccus	Fructilactobacillus	Fusicatenibacter	Fusobacterium	GCA-900066575	GCA-900066755	Gallicola	Gastranaerophilales	Gemella	Gordonia	Gordonibacter	Haemophilus	Hafnia-Obesumbacterium	Holdemanella	Holdemania	Howardella	Hungatella	Hydrogenoanaerobacterium	Incertae_Sedis	Intestinibacter	Intestinimonas	Izemoplasmatales	Kocuria	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_NC2004_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG-003	Lachnospiraceae_UCG-004	Lachnospiraceae_UCG-010	Lacticaseibacillus	Lactobacillus	Lactococcus	Latilactobacillus	Lautropia	Lawsonella	Lelliottia	Leptotrichia	Leuconostoc	Libanicoccus	Ligilactobacillus	Limosilactobacillus	Mailhella	Megamonas	Megasphaera	Merdibacter	Mitsuokella	Mobiluncus	Mogibacterium	Monoglobus	Morganella	Murdochiella	Muribaculaceae	NK4A214_group	Negativibacillus	Negativicoccus	Neisseria	Odoribacter	Olsenella	Oribacterium	Oscillibacter	Oscillospira	Oxalobacter	P5D1-392	Paeniclostridium	Paludicola	Parabacteroides	Paraprevotella	Parasutterella	Parvimonas	Pediococcus	Peptococcus	Peptoniphilus	Peptostreptococcus	Phascolarctobacterium	Phocea	Porphyromonas	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Prevotellaceae_UCG-001	Propionibacterium	Pseudoflavonifractor	Pseudomonas	Pseudopropionibacterium	Pseudoramibacter	Pyramidobacter	RF39	Raoultibacter	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Rothia	Ruminococcus	S5-A14a	SWB02	Saccharimonadaceae	Saccharimonadales	Sanguibacteroides	Sarcina	Scardovia	Selenomonas	Sellimonas	Senegalimassilia	Serratia	Slackia	Sneathia	Solobacterium	Staphylococcus	Stenotrophomonas	Streptococcus	Subdoligranulum	Succinatimonas	Succinivibrio	Sutterella	TM7x	Tannerellaceae	Terrisporobacter	Turicibacter	Tuzzerella	Tyzzerella	UBA1819	UCG-002	UCG-003	UCG-004	UCG-005	UCG-008	UCG-009	UCG-010	Varibaculum	Veillonella	Victivallaceae	Victivallis	Weissella	[Bacteroides]_pectinophilus_group	[Clostridium]_innocuum_group	[Clostridium]_methylpentosum_group	[Eubacterium]_brachy_group	[Eubacterium]_coprostanoligenes_group	[Eubacterium]_eligens_group	[Eubacterium]_hallii_group	[Eubacterium]_nodatum_group	[Eubacterium]_ruminantium_group	[Eubacterium]_siraeum_group	[Eubacterium]_ventriosum_group	[Eubacterium]_xylanophilum_group	[Ruminococcus]_gnavus_group	[Ruminococcus]_torques_group	vadinBE97
MS10	0	0	0	0	0	0	1.37862280139571	0.00569678843551948	6.58263903724275	0	0	0	0	0	0	0.00569678843551948	0	0	1.21199173965677	0.229295734529659	0	0	0	0	19.8703980630919	0	0	5.09862564978993	0.199387595243182	4.92202520828883	0	0.0242113508509578	0.149540696432386	3.72997222815638	0	0	0	0	0	0	0	0	0	0	0	0.780460015666168	0	0	5.08438367870113	0.10539058605711	0	0.169479455956704	0	0	0.283415224667094	3.31268247525458	0	0.0156661681976786	0	0.460015666168198	0	0.230719931638539	0	0.0626646727907142	0.032756533504237	0.239265114291818	0	0	0	0.252082888271737	0	0.152389090650146	0.0384533219397565	0	0	0	0	0	0	0.200811792352062	0.00996937976215908	1.04393648080894	0	2.75866979990031	0.00569678843551948	0	0	0	8.33012888983835	0	0	0.119632557145909	0.00427259132663961	0	0	0.0954212062949512	0.00996937976215908	0.0769066438795129	0	0	0	0.0270597450687175	0	0	0	0	0	0.0142419710887987	0.00854518265327921	0	0	0.0455743074841558	0	0.00569678843551948	0	0.636616107669301	0.131026134016948	0.280566830449334	0.00712098554439934	0	0.172327850174464	0.199387595243182	0	0	0.259203873816136	0.733461511073133	0	0.0583920814640746	0.0555436872463149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0413017161575162	0	0	0	0.0883002207505519	0	0	0	0.64800968454034	0.0897244178594317	0	0	0.223598946094139	0	0	1.0539058605711	0	0	0.00854518265327921	0	0.0227871537420779	0.0498468988107954	0	0.0341807306131169	0	0	0.00996937976215908	0	0	2.06366161076693	0.011393576871039	0	0	0.630919319233782	0	0	0	0	0.00569678843551948	0	0	0	0	0	0	0	0.400199387595243	0.252082888271737	0	6.03147475610625	0	0	0	0	0	0	0	0	0.0811792352061525	0	0	0	0	0	0.00712098554439934	0	0.0356049277219967	1.90699992879014	0	0	1.01117994730471	0	0.911486149683116	0.159510076194545	0.189418215481023	0	0	0.10681478316599	0.334686320586769	0	0	0.833155308694723	0	0.0185145624154383	0.0128177739799188	0	0.00854518265327921	0	0.00427259132663961	0	0	0.0712098554439934	0	0.00427259132663961	0.528377127394431	0.195115003916542	1.04393648080894	0	0	0.166631061738945	0.149540696432386	0.158085879085665	0.472833440148117	1.98390657266966	0
MS11	0	3.588733414844	0	0.00452837023955079	0	0	8.91862518679527	0.0532083503147217	3.44722184485804	0.144907847665625	0	0	0	0	0	0	0	0	0.170945976543042	0.0203776660779785	0	0	0.00339627767966309	0	31.0091473078839	1.20681066884028	0	2.70456912557171	0.605669519539918	2.66947425621519	0	0.0883032196712403	0.114341348548657	0	0.120001811348096	0	0	0	0	0	0	0	0	0	0	0.566046279943848	0	0	0	0.0396232395960694	0	0.089435312231128	0	0	0.0973599601503419	2.32645021056922	0	0	0	0.616990445138795	0	0	0	0.0147172032785401	0.011320925598877	0	2.71928632885025	0	0	1.20228229860073	0	0	0	0	0	0.0124530181587647	0.00792464791921388	0	0	0	0	0.136983199746411	0	0.123398089027759	0	0	0	0	7.47520717293846	0	0	0.0996241452701173	0.0226418511977539	0	0	0.0464157949553956	0	0	0	0.7913326993615	0.00226418511977539	0.0283023139971924	0	0	0	0.00226418511977539	0	0	0.00226418511977539	0	0.251324548295069	0.011320925598877	0	0	0	0.0622650907938233	0.0950957750305665	0.0124530181587647	0.0249060363175293	0	1.28266087035276	0.629443463297559	0	0	0.146039940225513	0.0169813883983154	0	0.122265996467871	0.150568310465064	0	0	0	0.00566046279943848	0	0	0.0135851107186524	0	0	0	0	0	0	0	0	0.00792464791921388	2.20078793642168	0	0	0.118869718788208	0	0	0	0.58982022370149	0.357741248924512	0	0	0.337363582846534	0	0	0.813974550559254	0	0	0	0	0	0.0577367205542725	0	1.91210433365032	0	0	0	0	0	0	0.0294344065570801	0	0	0	0	0	0	0	0.0249060363175293	0	0	0	0.0735860163927003	0	0	0	0.843408957116334	0.189059457501245	0	5.13064348141104	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00226418511977539	0	0	0.147172032785401	1.63021328623828	0	0	0	0	0	0.0294344065570801	0.074718108952588	0	0.163021328623828	0.0124530181587647	1.92455735180908	0.0407553321559571	0	1.93474618484807	0	0.0192455735180908	0.0475478875152832	0	0.00679255535932618	0	0.0441516098356202	0	0	0.00905674047910157	0	0.0215097586378662	1.20341439116062	0.0339627767966309	2.23022234297876	0	0	0	0.156228773264502	0.0509441651949463	0.0600009056740479	0.540008151066431	0
MS12	0	0	0	0.0071754885311775	0	0	2.20526680858188	0	4.12829773493745	0.0370733574110837	0	0	0	0	0	0	0	0	0.0980650099260925	0	0	0	0	0	15.0900523810663	2.2949604152216	0	6.19244660240618	0.550120787390275	3.16199861273888	0	0.126766964050802	0.737879403956086	0	0.0346815279006912	0	0.0406611016766725	0	0	0	0	0	0	0	0	0.357578511803679	0	0	0	0	0	1.07512736492143	0	0	0.0119591475519625	2.73386113037863	0	0.00837140328637375	0.10524049845727	0.339639790475735	0	0	0	0.0215264655935325	0	0	6.35987466813366	0.023918295103925	0	1.18156377813389	0	0	0.0346815279006912	0	0	0	0	0	0	0.188954531321007	0	0.261905331387979	0	0.0155468918175512	0	0.0418570164318687	0	0	7.51393240689804	0	0.00597957377598125	0.123179219785214	0	0.0849099476189337	0	0.104044583702074	0	0	0	0.901719725417972	0.0251142098591212	0	0	0	0	0	0	0.0119591475519625	0	0	1.02609485995838	0.0346815279006912	0	0	0	0.197325934607381	0.399435528235547	0.199717764117774	0	0	0.572843167739004	0.681671410461862	0	0	0.12437513454041	0.12437513454041	0	0.0789303738429525	0.0394651869214762	0	0	0.014350977062355	0	0	0.0023918295103925	0	0	0	0	0	0	0.0298978688799062	1.81181085412232	2.92640340596522	0	0	0	0	0.160252577196297	0	0	0	0.370733574110837	0.157860747685905	0	0	0.73668348920089	0	0	0.786911908919132	0	0	0	0	0	3.70853165586357	0.377909062642015	0.0346815279006912	0.0071754885311775	0	0	0.0406611016766725	0.0023918295103925	0	0.0251142098591212	0.0454447606974575	0.0442488459422612	0	13.3798942811356	0	0	0	0	0	0	0	0	0	0	0.0023918295103925	0.18177904278983	0	0	1.19352292568586	0	0	0	0	0	0	0	0	0	0.0538161639838312	0	0.0107632327967662	0.0155468918175512	0	0	0	0.13394245258198	1.60132985720778	0	0	2.65373484178048	0	0	0.26788490516396	0.0585998230046162	0	0	0.197325934607381	2.42770695304839	0.163840321461886	0	0.652969456337152	0	0	0.0275060393695137	0	0	0	0.00597957377598125	0	0	0	0	0	0.999784735344065	0.346815279006912	0.869430027027674	0	0	0.709177449831376	0.367145829845249	0	0.08610586237413	0.632638905498816	0
MR14	0	0	0	0.0249987500624969	0	0	4.30145159408696	2.71319767344966	12.8243587820609	0	0	0	0	0	0	0.0116660833624985	0	0	1.10494475276236	0.0533306667999933	0	0	0.00499975001249937	0	15.765878372748	0.544972751362432	0	5.14807592953686	0	1.28326916987484	0	0.128326916987484	0	0.00499975001249937	0	0	0	0	0	0.00499975001249937	0	0	0	0	0	0.00499975001249937	0	0	0	0	0	0.31831741746246	0	0.0749962501874906	0.493308667899938	2.17155808876223	0	0.0266653333999967	0	0.299985000749963	0	0	0	0	0.114994250287486	0.226655333899972	0	0	0	0.584970751462427	2.26488675566222	0.0333316667499958	0.23665483392497	0	0.671633085012416	0.0516640834624935	0.00666633334999917	0	0	0.449977501124944	0	0	0	2.99818342416213	0	0	0	0	14.3242837858107	0	0	0.228321917237471	0.0249987500624969	0	0	1.19494025298735	0	0	0	2.14155958868723	0	0	0.00833291668749896	0	0	0	0	0.0249987500624969	0	0	0	0.231655083912471	0	0.0216655833874973	0	0.0533306667999933	0.734963251837408	0.0333316667499958	0	0	0.511641084612436	0.841624585437395	0	0	1.06494675266237	1.68158258753729	0	0.23998800059997	0	0	0	0.0349982500874956	0	0	0.0266653333999967	0.0166658333749979	0	0	0	0	0.00833291668749896	0	0	0	0	0	0	0	0	0	0	0.00666633334999917	0	0	0	0	2.34654933919971	0	0	0.354982250887456	0	0	0	0	0.0233321667249971	0	0	3.32150059163708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07999600019999	0	0	0	0	0	0	0	0	0	0.964951752412379	0	0	0	0	0	0	0.00666633334999917	0.0116660833624985	0.451644084462444	0.149992500374981	0	0	0	0	0	0	1.90823792143726	0.151659083712481	0	0	0	0.0133326666999983	0	0	0	0.109994500274986	0	0.0383314167624952	0	0	0	0	0	0	0	0	2.17822442211223	0	0	0	0	0.153325667049981	0	0	0	1.11327766944986	0	0	0	0	0.0199990000499975	0	0.824958752062397	0.741629585187407	0
MR15	0.00787380908637569	0	0	0.0223091257447311	0	0	1.48158840975302	0	2.6862811999685	0	0	0	0	0	0	0	0	0	4.94606440775833	0.0144353166583554	0	0	0	0	32.9650140416262	0.00656150757197974	0	4.9539382168447	0.279520222566337	5.41455604839768	0	0.734888848061731	0	0.00524920605758379	0.971103120653001	0	0	0	0	0	0	0	0	0	0	0	0.0275583318023149	0	0	0	0	1.46190388703709	0	0	0.0118107136295635	3.15214823757907	0	0.0656150757197974	0	0	0	0	0.0131230151439595	0	0	0	0.0026246030287919	0	0	0.685021390514685	0	0.410750374005932	0.0826749954069447	0	0	0.0118107136295635	0	0	0	0.719141229888979	0	0	0	0	0.0577412666334217	0	0.00524920605758379	0	16.6859137555445	0	0.360882916458886	0.237526574105667	0	0	0	0.667961470827537	0	0	0	2.59704469698958	0.0118107136295635	0.0144353166583554	0	0	0	0	0	0.0236214272591271	0.300517046796672	0	0	0.15222697566993	0	0.0223091257447311	0	0.119419437810031	0.539355922416734	0.0984226135796961	0	0	1.42253484160521	0	0	0	0	0.0236214272591271	0	0.454056323980998	0.00393690454318784	0	0	0.00393690454318784	0	0	0	0	0	0	0	0.00524920605758379	0	0	0	0	0.0301829348311068	0	0	0	1.12070549329414	0	0	0	0	0	0	0	0	0	0	0.868743602530117	0	0	0.0131230151439595	0	0	0.0643027742054014	0	2.37526574105667	0.0026246030287919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00393690454318784	0	0	0	0	0	0.0918611060077163	0.396315057347576	0	0.00524920605758379	0	0	0.00524920605758379	0	0	0	0.00393690454318784	0	0.245400383192042	0	0	0	0	0.0026246030287919	0	0	0.0984226135796961	2.1364268654366	0	0	0	0	0	0.115482533266843	0	0.118107136295635	0	0.0354321408886906	0.712579722317	0	0	0.00656150757197974	0	0	0	0	0.681084485971497	0	0	0	0	0.146977769612346	0	0.00656150757197974	0	3.11146689063279	0	0	0	0	0	0.300517046796672	0.20078213170258	0	0
MR16	0	0	0	0.0106779140694865	0	0	1.50425114453891	0.110783358470923	4.93720051787883	0.0253600459150305	0	0	0	0	0.0186863496216014	0	0	0	1.92736348954232	0.00533895703474326	0	0	0	0	22.8360539768556	1.74850842887842	0	4.56747774322286	0.233579370270018	4.64622735948532	0	0.0707411807103482	0.914296392199784	0	0.27762576580665	0	0	0	0	0	0	0	0	0.00400421777605745	0	0.767475073744344	0	0	1.84060543772774	0.224236195459217	0	0.0627327451582333	0	0	0.129469708092524	0.991711269203561	0	0	0.0640674844169191	2.37316640194338	0	0	0.00400421777605745	0.00400421777605745	0.00533895703474326	0	0	0	0	0.565929445682786	0	0.0573937881234901	0	0	0	0.0373726992432028	0.00800843555211489	0	0	0.0613980058995475	0	0.471162958316093	0	0.0467158740540035	0	0	0	0	14.8249489462233	0	0.0133473925868582	0.0907622695906355	0.0200210888802872	0	0	0.0173516103629156	0	0.0186863496216014	0	1.13319363062426	0	0.00934317481080071	0	0	0.628662190841019	0.0133473925868582	0	0.0173516103629156	0	0	0	0.0333684814671454	0	0.086758051814578	0	0.0894275303319496	0.0520548310887468	0.0587285273821759	0	0	0.228240413235274	0.0547243096061184	0	0	1.57365758599058	0.234914109528704	0	0.0173516103629156	0.200210888802872	0	0	0.0200210888802872	0.00533895703474326	0	0	0	0	0	0	0	0	0	0	0.822199383350463	0.0373726992432028	0	0	0	0.149490796972811	0	0	0.00400421777605745	0.17218136437047	0	0	0	0.886266867767382	0	0	0.324341639860653	0	0.0440463955366319	0	0	0.0160168711042298	0.903618478130297	0	0.0160168711042298	0	0	0	0	0	1.70446203334179	0	0	0	0	0.00533895703474326	0	0	0	0	0.0747453984864057	0	0	0	0	0	0	0.353705903551741	0	0.00266947851737163	4.55146087211863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.369722774655971	4.49406708399514	0	0	0.714085503396911	0	0	0.0480506133126894	0.0613980058995475	0	0	0	0.997050226238304	0.352371164293055	0	0.895610042578182	0	0.00800843555211489	0.0467158740540036	0	0.00533895703474326	0	0.014682131845544	0.0106779140694865	0	0.050720091830061	0	0.00667369629342908	0.815525687057033	0.464489262022664	1.92068979324889	0	0	0	0.117457054764352	0.16283818955967	0	0.965016484029845	0
MR17	0	0	0	0.289529662018435	0	0	0.047270148900969	0	0	0	0	0	0	0.015756716300323	0	0	0	0.00590876861262113	0.850862680217443	0.0374222012132672	0	0	0	0	0.0216654849129441	0	0	23.1249507602616	0	16.6725754352793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15756716300323	0.21074608051682	0.0709052233514536	0.167415110690932	0	9.85779563538958	0	0	0	0	0	0	0	0	0	0	0	0	0	4.87473410541243	0	0	2.8243913968329	0	0.456944772709367	0.124084140865044	0.00787835815016151	0	0	4.43354604900339	0	0	0	1.20341920743717	0	0	0	0	1.27629402032616	0	0	0	0	0	0.00590876861262113	5.67044827857874	0	0	0	0	0	0	0	0	0	0.00984794768770188	0	0	0.0137871267627826	0	0	0	0	0.389978728432995	0	0	2.03852517135429	0.0551485070511305	0	0	1.21129756558733	0.015756716300323	0	0.00787835815016151	0	0	0	0	0	0.0925707082643977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118175372252423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.324982273694162	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0256046639880249	0	0	0	0	0	0	0.118175372252423	0	0	0	0	0	0	0	0	0.00590876861262113	0.762231151028126	0	0	0	0	0	0	0	0	0	0.431340108721342	0	0	0	0	0.00393917907508075	0	0.618451114787678	0.0118175372252423	0	0	3.2143701252659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118175372252423	0.1024186559521	0	0	0	0	0.821318837154337	0	0	0	0	0.777987867328449	0	0	0	0	0	3.10801229023871	0.307255967856299	0
MR18	0	0	0	0	0	0	3.95961091139776	3.2446077394798	0.74143582152675	0	0	0	0	0.0237893846479171	0	0	0	0	0.462571368153944	0	0	0	0	0	22.6977162190738	1.40357369422711	0.00264326496087968	2.04456544724043	0.0502220342567139	3.83537745823641	0	0.362127299640516	0.0700465214633115	0	0	0	0.00528652992175936	0	0	0	0	0	0	0.0066081624021992	0	0.0396489744131952	0.00528652992175936	0	0	0.0066081624021992	0	0.90796151406217	0	0	0.00396489744131952	0	0	0	0	0.314548530344682	0	0	0.0132163248043984	0	0.00528652992175936	0.0132163248043984	0.380630154366674	0	0	1.04144639458659	0	0.148022837809262	0	0	0.0436138718545147	0	0	0	0	0.216747726792134	0	3.55254810742229	0	0.0845844787481497	0	0.0211461196870374	0.00528652992175936	0	11.851078452104	0	0	0.0105730598435187	0.00396489744131952	0.0132163248043984	0.00396489744131952	0.0753330513850708	0	0.0436138718545147	0	0	0.101765700993868	0	0	0	0	0.0171812222457179	0.00792979488263904	0.066081624021992	2.51110171283569	0	0	0.0581518291393529	0	0	0	0.0158595897652781	2.61683231127088	0.0211461196870374	0	0	0.212782829350814	2.06438993444703	0	0	0.0158595897652781	0.00925142736307888	0	0.978008035525481	0.00792979488263904	0	0	0.307940367942483	0	0	0.00396489744131952	2.88776696976105	0.00264326496087968	0	0	0	0	0	2.19258828504969	0	0.0211461196870374	0	0	0.00528652992175936	0.187671812222457	0	0.0158595897652781	0	0	0	0	0.0066081624021992	0.297367308098964	0	0	0.142736307887503	0.0224677521674773	0	0.0489004017762741	0	0	0.0898710086699091	0.32908648762952	0.0264326496087968	0.00264326496087968	0	0	0.0290759145696765	0	0	0	0.0792979488263904	0.0766546838655107	0	0	7.98926834425883	0	0.129519983083104	0	0	0	0	0	0	0	0	0.498255445125819	0.233928949037852	0.0290759145696765	0.613237470924085	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105730598435187	0	0	0.713681539437513	1.6454324381476	0	0	0.931750898710087	0	0.109695495876507	1.74455487418059	2.87190737999577	0	0.276221188411926	0	0.445390145908226	0.524688094734616	0	0.08194121378727	0	0	0	0.00264326496087968	0.433495453584267	0	0	0	0	0.0436138718545147	0	0.0066081624021992	0.132163248043984	0.125555085641785	0.498255445125819	0	0	0.0489004017762741	0.0303975470501163	0.00528652992175936	0.224677521674773	1.51855572002538	0
MR19	0	0	0	0	0	0	3.8939967550027	0.0225347034433027	2.01460248783126	0	0.288444204074274	0	0	0	0	0	0	0	0.685054984676402	0	0	0	0	0	24.9323958896701	0.180277627546421	0	12.9123850730124	0	2.89796286280873	0	0.193798449612403	0.148729042725798	0	0	0	0	0	0	0	0.0135208220659816	0.0721110510185686	0	0	0	0.135208220659816	0	0	0	0	0	0.522805119884622	0	0	0.216333153055706	2.00558860645394	0	0.157742924103119	0.0225347034433027	1.3025058590229	0.121687398593835	0	0.0180277627546422	0.0630971696412475	0	0.432666306111412	1.76221380926627	0	0	1.09067964665585	0	0	0	0	0	0.0630971696412475	0.0315485848206238	0	0	0.130701279971156	0	0.779700739138273	0	0.0225347034433027	0	0	0	0	9.21218676762214	0.103659635839192	0	0.058590228952587	0	0	0	0.261402559942311	0	0	0	1.76221380926627	0.126194339282495	0	0	0	0	0	0	0	0.0180277627546422	0	0	0.0450694068866054	0	0	0	0.509284297818641	0.103659635839192	0.00901388137732108	0	0	0.220840093744366	0.225347034433027	0	0	0.202812330989724	0.0630971696412475	0	0	0.162249864791779	0	2.76726158283757	0	0	0	0	0	0	0.00901388137732108	0	0.405624661979448	0.112673517216513	0	0	0	0	1.60447088516315	0	0	0.743645213628989	0	0	0	0	0	0	0	0.112673517216513	0.180277627546422	0	0.509284297818641	0	0	0	0	0	0.685054984676402	0	0.0360555255092843	0	0	0.24788173787633	0.0180277627546422	0.0135208220659816	0	0	0	0.0630971696412475	0	0.0270416441319632	8.08094465476835	1.00955471425996	0	0	0	0	0	0	0	0	0	0.630971696412475	0	0	0.324499729583559	0	0	0	0	0	0	0	0	0.0721110510185686	0	0	0.0360555255092843	0	0	0	0	0.126194339282495	1.04561023976924	0	0.00901388137732108	0.707589688119704	0	0	0	0	0	0	0.0135208220659816	0	0	0	0.067604110329908	0	0	0	0	0.0495763475752659	0	0	0	0	0.0135208220659816	0	0	0	0	1.3701099693528	0	0	0	0	0	0.126194339282495	0	0
MR20	0	0	0	0	0	0	1.00577037156879	0	2.63172086501645	0	0	0	0	0	0	0	0	0	2.00614787251254	0	0	0	0	0	21.0699455320067	0.463786873752899	0	3.71299142533571	0.0889823653130561	6.58199859785364	0	0.39367955562746	0	0	0	0	0	0	0	0	0	0	0	0	0	0.431429650002696	0	0	0.186054036563663	0	0	0.0296607884376854	0	0	0.018875047187618	1.06778838375667	0	0	0	0.523108450628269	0	0	0.00808930593755056	0	0	0	2.45375613439034	0	0	0.773876934692337	0	0.0431429650002696	0	0	0	0.663323086879146	0.0404465296877528	0	0	0.0674108828129213	0	3.34897265814593	0	0	0	0	0.00539287062503371	0	13.3365690557084	0	0	0.107857412500674	0.0512322709378202	0	0	0.0350536590627191	0	0	0	4.32508224127703	0	0	0	0	0	0	0	0.0458394003127865	0.107857412500674	0	0	0.0134821765625843	0	0	0	0.140214636250876	0.223804130938899	0	0	0	0.0161786118751011	1.13519926656959	0	0	0.469179744377932	0.601305074691258	0	0.0350536590627191	0.107857412500674	0	0	0	0.00808930593755056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.711858922504449	0	0	0	0	0	0	0	0	0	0	0.137518200938359	0	0	0	0	0	0.641751604379011	0.533894191878337	0.0107857412500674	0	0	0	0	0	0.256161354689101	0	0	0.0134821765625843	0	0	16.0491829801003	0	0	0	0	0	0	0	0	0	0	0.0674108828129213	0	0	1.36169983282101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00539287062503371	0	0.194143342501213	2.61014938251631	0	0	1.18912797281993	0	0	0	0.0620180121878876	0	0	0	0.711858922504449	0.115946718438225	0	0.0674108828129213	0	0	0	0	0	0	0	0	0	0	0	0	0	0.312786496251955	2.40522029876503	0	0	0.245375613439034	0.0862859300005393	0.0404465296877528	0	0.504233403440651	0
MS13	0	0	0	0.013654927566816	0	0	3.22008019166553	0	0	0	0	0	0	0	0	0	0	0	1.23763298037415	0	0	0	0	0	25.1114117953747	0.00620678525764366	0	18.0369179587125	0.125377062204402	2.62919423513785	0	0.531300818054297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79731122062639	0	0	0	0	0	0	0	2.64781459091078	0	0	0	0	0	0	0	0	0	0.654195166155641	0	0.392268828283079	0.0211030698759884	0	0.00744814230917239	0	0.00248271410305746	0	0	0.315304691088298	0	0	0	0.00868949936070112	0	0	0	0	16.9991434636344	0	0	0	0	0	0	0.240823267996574	0	0	0	4.73577715158211	0	0	0	0	0	0.00372407115458619	0	0.00868949936070112	0.913638789925146	0	0	0.316546048139826	0	0.0384820685973907	0	0.0657919237310228	0.868949936070112	0	0	0	0.383579328922378	1.6634184490485	0	0	0	0.105515349379942	0	0.114204848740643	0	0	0	0	0	0.00496542820611492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.495301463559964	0	0	0	0	0	0	0	0.00496542820611492	0	0	0	0	0	0	0	0	0.0285512121851608	0	0.949638144419479	0.00496542820611492	0	0	0	0	0	0	0	0	0	0	0	0.00372407115458619	0	0	0	0	0	0	0	0	0	4.19702819121864	0.0794468512978388	0	0.0248271410305746	0	0	0	0	0	0	0	0	0.0248271410305746	0	0	0	0	0.00620678525764366	0	0	0.309097905830654	1.29845947589905	0	0	0	0	0	0.209789341708356	0.413371898159067	0	0	0.0285512121851608	0	0	0	0	0	0	0	0	0.206065270553769	0	0	0	0	0.295442978263838	0	0	0	0.814330225802848	1.12715220278809	0	0	0.0434474968035056	0.181238129523195	0	0.564817458445573	0.0806882083493675	0
