	ko00010	ko00020	ko00030	ko00040	ko00051	ko00052	ko00053	ko00061	ko00071	ko00072	ko00100	ko00120	ko00121	ko00130	ko00140	ko00190	ko00195	ko00196	ko00230	ko00240	ko00250	ko00253	ko00260	ko00270	ko00280	ko00281	ko00290	ko00300	ko00310	ko00311	ko00312	ko00330	ko00340	ko00350	ko00360	ko00361	ko00362	ko00363	ko00364	ko00380	ko00400	ko00410	ko00430	ko00440	ko00450	ko00460	ko00471	ko00472	ko00473	ko00480	ko00500	ko00510	ko00511	ko00513	ko00514	ko00520	ko00521	ko00523	ko00524	ko00531	ko00532	ko00540	ko00550	ko00561	ko00562	ko00564	ko00591	ko00600	ko00601	ko00620	ko00621	ko00622	ko00623	ko00624	ko00625	ko00626	ko00627	ko00630	ko00633	ko00640	ko00643	ko00650	ko00660	ko00670	ko00680	ko00710	ko00720	ko00730	ko00740	ko00750	ko00760	ko00770	ko00780	ko00785	ko00790	ko00791	ko00830	ko00860	ko00900	ko00903	ko00906	ko00908	ko00910	ko00920	ko00930	ko00941	ko00960	ko00970	ko00983	ko01040	ko01051	ko01053	ko01055	ko01057	ko02010	ko02020	ko02030	ko02040	ko02060	ko03008	ko03010	ko03013	ko03015	ko03018	ko03020	ko03022	ko03030	ko03040	ko03050	ko03060	ko03070	ko03410	ko03420	ko03430	ko03440	ko03450	ko04020	ko04075	ko04110	ko04112	ko04113	ko04122	ko04141	ko04142	ko04144	ko04146	ko04210	ko04510	ko04512	ko04621	ko04626	ko04910	ko04962	ko04974	ko05012	ko05100	ko05110	ko05111	ko05120	ko05130	ko05131	ko05142	ko05143	ko05144	ko05145	ko05146	ko05150	ko05322	ko05410
MS09	1.14404082132202	0.983989977215545	1.69157994959995	0.863261822276297	1.04752658054573	1.19360771700552	0.284269287037881	1.77067792056808	0.34706499425791	0.267802640841017	0	0.138963047461503	1.25066742715353	0.385113069266006	0.0527004906212059	0.500658942832074	0	0	0.90771955096454	1.2333192014086	1.86963222025802	0	1.12068593282067	1.33579839167955	0.363256549837184	0	2.18309109994941	1.60518234395473	0.167906413884712	0.053413401511443	0.230117736259634	0.748140955938595	1.29433295666973	0.240209120265631	0.294540495228303	0.0546783868966599	0.153866887030367	0	0	0.158568448813855	1.20911439911473	0.519390623712876	0.741384506758388	0.183467315759394	1.03219936370424	0	2.21252706058727	0.0691627469389067	1.73168605383135	0.471263118147252	1.16195127172058	0.0490414640572116	1.89341416370988	0	0	1.15107019780522	1.80105249814533	0.564475339450531	0	0.626524187464585	0	0.787239665925739	1.99905049727426	0.493637597243844	0.205716490291845	0.577928728953125	0	0.535279533447894	0	1.20219199768071	0.209009171243048	0	0.311528975423345	0	0	0.21420118767834	0.115460133631169	0.729200699824116	0.278540189271727	0.679588378514666	0	0.680911332746703	1.55874022739744	1.88579082311084	0.546083983772175	1.65386119383759	1.15292594465338	1.58382722765586	0.915896629859211	1.16328062487787	1.18800582070541	1.8316605788935	1.36548532233593	0.978100074306517	1.23119916835142	0.0333884309759115	0	0.673088771410527	1.34783093542168	0	0.00229217301762167	0.727280531927441	0.660879871124639	0.835592467788472	0.0279169683730478	0.0138958264849612	0.427771216459222	1.67027710442058	0	0.410428427182545	4.6627884374198	0.100462661733884	2.30046777310289	0	0.675658376473054	0.353851062180446	0.802795144668143	0.504806350781413	0.357332883264943	0.0564925071108064	1.62823237236665	0.0581000991161269	3.60732283750025e-05	0.630302882241097	1.20505934400019	0	1.25038033348712	0	0.000460151846630326	1.46845480100173	0.842175332244979	0.91468221423621	0.809550707490383	1.74214351780217	1.58226595463559	0.0191997605268775	0	6.85497125718526e-06	1.20840839469612e-06	1.54471543403006	0	1.01356151183587	0.0551285874651334	0	0.000200805951501242	0.225392912433712	0.0450616768956225	0	0	0.0843304836797052	0.202073996006086	0.0948702901747206	0	0.0684151220661891	0.000193196942120452	0.033448451417699	0.000636227019807508	0.176068515422358	0.164735546772465	0	0.032724517927606	0	0.00944059659624383	0	0	0.0107254542766924	0.0130878348311941	1.43432822500887e-05	0.000373674855883042
MS10	1.20146169737805	0.978679259164191	1.7147133317895	0.720050079626577	1.03947779174616	1.22328179637596	0.241466795460759	1.86176374465208	0.362804553523813	0.31080450100412	6.79381790548314e-06	0.137204699916345	1.23484229924711	0.292169191300857	0.042402028097754	0.486904882239522	0	0	0.895596359339678	1.17667757381963	1.86191215354714	0	1.16969450737064	1.4248435263468	0.377074810973846	0.142222805660137	2.49535369508216	1.79280785717607	0.172987245038261	0.0324182017381391	0.22281577313804	0.788597290430473	1.44180785593592	0.253084471246898	0.312352854934516	0.0823876183293089	0.187323524154069	0	0	0.168400933320158	1.32883944803132	0	0.6321532117229	0.178195173897594	1.06266122214969	0	2.21077236838738	0.166892946321763	1.72195066573088	0.469399015177896	1.19968491477855	0.0535575937084794	1.5628308176384	0	2.33514686332396e-06	1.15878292156602	1.84084427259935	0	0	0.545443954607238	0	0.570674846733865	2.01978450207395	0.530312489353254	0.205532167130827	0.594692998823609	0	0.457129608024671	0.00358732446211098	1.27995928049851	0	0	0	0	0	0	0.106991537144825	0.721617338891008	0.408786001613814	0.736964438870515	0	0.718179940437612	1.97146072861568	1.80680937733602	0.595880206666	1.61938701331142	1.12260555487448	1.70978922086669	0.861610444163368	1.14958024210266	1.156403590697	1.90705788212773	1.33782317495124	0.64931960604859	1.01302693707954	0.0466826214887682	0	0.693404639355928	1.3598690493515	0	0.0114798154947869	0.636556729515082	0.658674372513636	0.876769861246929	0.0371045495994723	0.00106044856930699	0.37909544777666	1.72677778828573	0	0.418740940732521	4.95546553945331	0.0358970013724439	2.56497376897245	0	0.77768288717356	0.3784312254042	1.15919165551076	0.639289109184301	0.39076567299022	0.0645499065858088	1.6434418225042	0.0556265240996061	0.00208411857551663	0.630222917874443	1.19967996329422	0.00865710792906905	1.23018275393203	0	0.00711648168821221	1.51228760146264	0.818016353131848	0.931586817238737	0.800911563359536	1.69749102015701	1.54309724895972	0.034113138899547	0	0.000123338211599201	0	1.56073078722621	0	1.15500956138596	0.0516556399320793	0	4.65506450797403e-05	0.215474088913351	0.035309490191525	0	0	0.0833312336631766	0.211731584062705	0.0960024964725249	0	0.0416465083248057	0.00820097433276046	0.0112992909517454	0	0.167423919799369	0.164730848435679	0	0.0110648241166981	0	0.00816545398366384	0	0	0.0148886015134176	0.00237163530211405	0	0.000444891565888146
MS11	1.07390579542902	0.97603719416029	1.70921768258862	0.868466296706065	0.984006357753331	1.27268892390222	0.201261125208665	1.69157007274484	0.333963465229966	0.292413454582405	5.8450969981655e-05	0.180837080596262	1.62753372536636	0.262386874242685	0.0613167294861486	0.464181291063648	0	0	0.870493312609417	1.14427057707705	1.91238749906006	0	1.10946848328515	1.318633021246	0.321358496339136	0	2.30763534258933	1.66795567083784	0.143518922109509	0.0153839926266313	0.183627732075654	0.814374057429376	1.43754268062941	0.237421633628215	0.347964572406468	0.0308862534826509	0.179342904730964	0	0	0.134984326357427	1.32523711505057	0	0.679317434235148	0.208458976627429	1.07005412145173	0	2.17062915357795	0.056896853061862	1.53502965048049	0.451511831602022	1.16876986210982	0.0479877139651788	2.55156787665502	0	0	1.1755509933198	1.70490972933693	0	0	0.972109042987005	0	0.76393275682826	1.85296938490058	0.470867706971484	0.193310002833879	0.529455010949779	0	0.658008045798549	0	1.18663016808013	0.255589268891576	0	0	0	0	0.212820892918072	0.101309563687147	0.751867449371789	0.254083006011835	0.616385084189844	0	0.670961000290649	1.73431520501941	1.84631867411694	0.551735206020208	1.64241202749097	1.14310967476816	1.80447314323102	0.924079820383047	1.16828743831597	1.122247499603	1.86887258560775	1.72680610675933	0.761197992483495	1.14309825328904	0.0146253502987665	0	0.683784024812836	1.34803822112572	0	0.000436064115405012	0.68416550763622	0.658631324866688	0.864161856635538	0.00105598612629452	0.00274387578292951	0.424731057661747	1.61774419502665	0	0.370062015886053	5.67186100554561	0.0365090092576066	2.07083572922228	0	0.62403486995247	0.364039946519215	1.08632566102308	0.659505177152383	0.207181460677041	0.0557434564937465	1.57311079935114	0.0560667997792658	0.000370248882154708	0.627470842748089	1.15823715647088	0.00153795689510417	1.21050110414411	0	0.00289705935029262	1.4778755484953	0.766421974205341	0.838916584823788	0.793261949083588	1.6890826405454	1.54236599945392	0.00865686095299457	0	1.43779145281787e-05	0	1.50319655718291	0	1.09386541644707	0.0542646516458565	0	8.90903864393028e-06	0.231605403009404	0.0334704041117324	0	0	0.0765571758256526	0.214728791407584	0.0992681699926023	0	0.0795156521455341	0.00029998012337342	0.00048942782762462	0	0	0.154298656342148	0	0.000454631757624154	0	0.00475721183864872	0	0	0.00730277789941401	0.00203185251881077	0	0.00061331014752524
MS12	1.11834335442927	0.950462260774737	1.76843212100554	0.863163801336491	1.0394820528634	1.264228365968	0.239733448204519	1.64724269681566	0.371697029263646	0.27889977845261	0	0.18311056882852	1.64799511945668	0.317870486206271	0.0530144243434162	0.460363922694883	0	0	0.907915855529339	1.20670657827555	1.92973972041457	0	1.15605792673599	1.36887406013573	0.344850757656781	0.0734605135011049	2.34132092456505	1.73703415178448	0.167736615652991	0.0284871388626107	0.202588742452082	0.81711618265771	1.42136796013405	0.249820431270927	0.327495551950829	0.0511916466618292	0.167819448371418	0	0	0	1.30170138107556	0	0.64445637035273	0.193074766325294	1.0412531299543	0	2.22544767637921	0.219966607744775	1.6604495595489	0.454483519416245	1.19339760694717	0.0502528923148606	1.94903588014383	0	0.000136973794377655	1.20036350564921	1.78481080694026	0	0	0.756719833651676	0	0.819393831363939	1.95880392169381	0.524613558233206	0.213942993714013	0.56175206293194	0.295339177576967	0.588595296824405	0.00125594432998588	1.15691769783523	0	0	0	0	0	0	0.107817187242976	0.731703620903626	0.269258744519306	0.640912646308926	0	0.655974478551951	1.76488744674309	1.84401171948535	0.538376108976493	1.65593712095716	1.10085707322729	1.75258720593758	0.916929909097283	1.2311429177848	1.20383954543327	1.80144266076827	1.45487240112182	0.687336652632415	1.27066828787367	0	0.0407515301446106	0.702711060199395	1.35079868593731	0	0.00238495547857565	0.690331878161756	0.644560010595862	0.803332396749404	0.000638241974128699	0.00102143315235909	0.451897158946656	1.7138447085328	0	0.361533016041804	5.33517703616086	0.0324587289728853	2.24929951022474	0	0.685892116912945	0.33265580157895	0.801990507007968	0.445083057440339	0.347908525200454	0.0620170473950355	1.66085534985021	0.054547773827989	0	0.650832920156357	1.14806862131643	0	1.25941511046683	0	0.00815049518320962	1.50577111954053	0.782071319758609	0.878050736178252	0.829742387422178	1.7254649112192	1.58090328079591	0.0026426158472432	0	2.5615878429068e-05	0	1.60297829058077	0	1.01433997331164	0.0579519789248802	0	9.3584580009578e-05	0.236656736002048	0.0328268113284149	0	0	0.0791282407533744	0.199169893316717	0.105387075450396	0	0.0653175270908515	0	7.93973639271341e-05	5.5441773914765e-05	0.147647798773643	0.16366865909467	0	7.10622570093844e-05	0	0.0109267474474595	0	0	0.00731166114387925	0.00477647188679792	0	0.000438625105454462
MR14	1.093072198686	0.956482273947357	1.67047167496235	0.874542914408389	1.05194944234648	1.36340857316111	0.278527401996432	1.53405949421673	0.342767329951883	0.294328423564021	0.00302960475358565	0.145982628176028	1.31335438657358	0.361780155381615	0.0802080779996021	0.478146979610538	0	0	0.847516946203726	1.11592225165527	1.78823110814331	0	1.08514635558752	1.23663638579404	0.37077631977923	0.118749067459058	2.26700506201674	1.57010085197282	0.174489981964534	0.0131619297656764	0.212497383466517	0.767057107274496	1.34868614090217	0.233166857787749	0.285522392741644	0.0582639089409271	0.157408356054647	0.223290817583207	0	0.165718989104392	1.24530517833759	0.477066367618887	0.663533103901965	0.110237746829648	1.01812617228535	1.07062950796288	1.9889449965021	0.149756930541691	1.46830887305365	0.458515625314891	1.22808737828863	0.0530365027728097	2.36477265709597	0	0	1.08077791536282	1.97357134111119	0	0	0.868065814221083	0	0.80347377149807	1.75729951155617	0.489812650982863	0.223885570482593	0.537692224379461	0.209458906973154	0.742580497849374	0	1.07860843368813	0.188469729736145	0	0	0.00201593464544475	0.321742230154795	0	0.106434148846678	0.703921174138927	0.222603475682987	0.617608584131166	0.0486678224421606	0.634925087416945	1.8657557931691	1.6783846275093	0.512072810892303	1.55579585489536	1.06893478898757	1.55965996603722	0.822257796646562	1.14147477246807	1.08031731476805	1.7876852532753	1.34508072467064	1.00193774638056	1.1813757052551	0.0294469492316205	0	0.603731515034933	1.24367463497169	0	0.0019566683147402	0.624190430059397	0.682549179786143	0.816404496444406	0.0153145751769184	0.00106370272320286	0.405404568678624	1.55410607632751	1.30535713607413	0.317232363858215	4.78814409922018	0.0647713357300634	2.30683959231976	0	0.637200707320761	0.364501033157954	0.989214155649167	0.583969688581156	0.393448978377153	0.0542711365533442	1.45294408940251	0.0561955148068694	0	0.614359387967646	1.07866829869847	0	1.13734707865063	1.3590750296459e-05	0.00368932242422626	1.43775537140467	0.747600359625191	0.833333939942039	0.764509094173334	1.56670324614017	1.41409617046525	0.00319654446972715	0	0.000202213890774586	0	1.47172578587661	0	0.958856221095352	0.0484130035339454	0.172198638847719	0.000174644424099424	0.245744723911215	0.0415506647660341	0	0	0.0875601511888211	0.211702923214366	0.0931399324592524	0	0.0686004899864024	0.000138291845121863	0.0121034966450777	4.07722508893769e-05	0.126794322430087	0.143783860504256	0	0.0112024462854912	0	0.00724500247053734	0	0	0.0100031406989706	0.00548544646814046	0	0
MR15	1.18586836216637	0.942730798906294	1.91903745747493	0.996401419041251	1.28441672593521	1.42953823629444	0.315935327021854	1.81369220614545	0.363247672128008	0.224026282786473	0	0.214330411550643	1.92897370395579	0.300656289251897	0.0484866870479653	0.46754665015236	0	0	0.852175489318537	1.13353779791916	1.89883540661317	0	1.09005158801025	1.32561896193175	0.373071426280641	0	2.2107008730151	1.65250910009831	0.170039362738418	0.0468551774418729	0.172276664328778	0.795388292978923	1.40037315322538	0.247437598990818	0.319910320198215	0.069238229972096	0.153585772981655	0	0	0.137802763644922	1.19907583634156	0	0.638056459860103	0.22506547066237	1.05537724393207	0	2.00522995369032	0.120491692021328	1.52484665327021	0.429736469758226	1.23537146393266	0.0524915974495896	2.5327346848649	0	0.000100781949414284	1.26125969764802	1.94378840110982	0	0	0.979624369494884	0	0.588356533618851	1.78235548743031	0.542690532407339	0.236220795593153	0.54674365487145	0	0.62687483885727	0	1.2565044465674	0.270754738379451	0	0	0	0	0.254212893112338	0.109669982829093	0.761088154597998	0.288108644615329	0.698329432838629	0	0.665914870869815	1.68220559635168	1.75283168538716	0.549713840205059	1.6932026478119	1.10486059275066	1.61450532807944	0.876365363916416	1.1076526673971	1.07280035863185	1.72776680533203	1.54371313498251	0.731900207670645	1.16320504266981	0.0415030603982732	0	0.67652527298615	1.25833050337327	0	0.0018358348285352	0.650181988567659	0.695234542498127	0.902007760998795	0.00253558222730938	0.000919681098382351	0.37702700208547	1.51520792918538	0	0.376886853332315	5.59824378862062	0.0420877560397958	2.43306188088765	0	0.654985468323537	0.344725424790739	0.779802373898921	0.351605652457764	0.537848381973365	0.0512963731485468	1.45551276570363	0.0605513666291313	0	0.598585544809527	1.11541360702588	0	1.14294352711203	1.60334919522725e-06	0.00179151558453046	1.40481505833395	0.772269225373671	0.814715445928001	0.748215194296625	1.62155429121387	1.49481666038423	0.00698258574521468	0.000751659674956533	4.46022594308671e-05	0	1.42810691610139	0.000183743817773043	1.02384025925059	0.0518134793914018	0	1.25479502235176e-05	0.225656153667888	0.0308917082560667	0	0	0.0866057577886186	0.19467563582601	0.0967558009805228	0	0.0722708495337263	0.000434310729373837	0.00054538165807351	0	0.149900384040155	0.14864885165084	0	0	0	0.00267595417685216	0	0	0.0160709363227087	0.00399411775613236	4.18265007450585e-06	0
MR16	1.08433728877018	0.883251772078831	1.70182500271787	0.764267920228168	1.02622815601521	1.19302788777388	0.244937987933053	1.71331744368285	0.348903951659136	0.297735371536858	0.00110820083721934	0.144721838788669	1.30208567975133	0.260537883848001	0.0577520684685904	0.46360655363058	0.545240784649909	6.28881653098716e-05	0.851371865075861	1.14472705366196	1.79915575505203	0	1.09556322765246	1.30091314578998	0.327407121122866	0.0949696981304298	2.27743821682738	1.67336556380301	0.15974934438305	0.0286744878546891	0.202318577856178	0.763446680519231	1.34388966638461	0.239556591557842	0.289893043977133	0.0523295305917686	0.180950866645073	0.300582292577033	0	0.159881617279039	1.26554377422168	0.470474979051628	0.614429978913911	0.173864578529405	0.980632703981164	0.864659813799505	2.1060737168137	0.113273377254075	1.57932857577434	0.39264831447722	1.16175271328871	0.0460336581992038	1.9132919392521	0	3.40644228761805e-05	1.13135515235007	1.83687640075068	0	0	0.755191013326264	0	0.602226682415263	1.88567337851591	0.503972329187391	0.20467909482495	0.549545730135403	0.297440364900282	0.548155285902103	0.00235064674308886	1.17359052519363	0.25157970315057	0	0	0	0.419815010829615	0	0.100030630221316	0.691157467132074	0.255713509005311	0.656839916214348	0.0446098132302098	0.638002009272781	1.75505568339853	1.74032157147575	0.540239284020116	1.57199633103278	1.07317367514248	1.69978362905064	0.879056404065627	1.10041500066741	1.13741071298804	1.80834869038004	1.38731935180999	0.618549861233564	1.15751974101561	0.0460826657077236	0	0.690781889827913	1.29151716635059	0	0.0059362852058805	0.646275654911155	0.60852197852355	0.802662249724032	0.0138193598860178	0.00276603113754586	0.388922656597489	1.60684500263053	1.334347994608	0.384483097138077	4.86755631058311	0.0359758759065213	2.46842526322274	0	0.658382492088605	0.31815566009545	0.785570621063602	0.410744531151956	0.35547176316882	0.0556689490502785	1.5604225073651	0.0584373268738898	0	0.604424344933478	1.19441988647131	0	1.19931499496728	1.021059239545e-06	0.00416269649525461	1.43890537396569	0.766255368749667	0.841832143487284	0.768469085165546	1.65473147458809	1.50114617985666	0.00748343487853306	0	0	0	1.48731981951338	0	1.06695679171481	0.0523090482657056	0	4.96573459898478e-06	0.221293506913959	0.0302994724016601	0	0	0.0825496200790199	0.190503555510494	0.0978533039337026	0	0.0522306945030312	0.0017183915345636	0.000247088554353475	3.42391122242635e-05	0.143753000018244	0.152456359616733	0	0.00017953049708098	0	0.00704897722917025	0	0	0.0129882497809929	0.00193017436866846	0	0.000234058442446598
MR17	1.23314818738684	0.703506698555523	2.03306461281485	0.948424336475249	1.24819270891713	1.35829106022149	0.341134132492525	1.57064302505411	0.429708173283968	0.534233270031961	0	0.101310155401287	0.911182413424858	0.161295232945827	0.00499534196292507	0.397738143632768	0	0	0.872072165057005	1.11641973882536	1.74053430317128	0	1.1193268036477	1.46001070548536	0.366176317936709	0.0978469821065943	2.40927180925525	1.85997894915423	0.189220418785557	0.0356728297755268	0.546723175595999	0.748559871084636	1.20734798907613	0.293049597999417	0.266591541442475	0.0456966244515294	0.204496050468504	0.369431305844023	0	0.196541685508097	1.21670936485412	0.384446131657254	0.56851342680859	0.163227604566814	1.0122230364935	0.956470539312916	2.08354182634448	0.165643970789865	1.55966739433875	0.337892198960652	1.3099455965142	0.0309032993147947	1.29373117560971	0	0	1.10591561422575	1.55601365238094	0	0.253047969956782	0.15885385845609	0	0.138353314621985	1.89340935925186	0.741026449183945	0.238979202597701	0.604572200946206	0.347947830919245	0.527525628067134	0	1.2565508194635	0.263495203105575	0	0	0	0.627126933515076	0	0.146344265995926	0.69140376557141	0.460928108372129	0.695618558200115	0.0948045583690365	0.741122082060846	1.90945588298488	1.653045340465	0.601713368825975	1.70813502251824	0.852975310755296	1.6189597145815	0.634531396369812	0.970610169435699	1.1447330254738	1.74752937768612	1.06768206564589	0.497092278468765	1.00702623602818	0.0489565366557287	0	0.755547439736976	1.25915843810275	0	1.19408860142636e-05	0.495967812695856	0.623687875491592	0.702012273106939	0.0245051289244932	0.0207308707315134	0.414796304028869	1.69293360512398	1.27303236887099	0.442817657839545	6.03273463912361	0.0312293312989958	1.84381937497812	0	1.03564551070499	0.409721154816395	1.12885253524201	0.356874067542821	0.771286229490321	0.0613547500751343	1.45436713839058	0.0548309039918336	0	0.550206150183523	1.04863972475836	0	1.17813833100406	0	0.0129560964116694	1.28248502079204	0.658191477848551	0.836531027617341	0.853296827818127	1.61517418764089	1.45750248311788	0.00927687434448139	0	0.000728014109587805	0	1.47142785134831	0	1.02742758195326	0.0299507225862279	0	3.58036218476955e-05	0.201205225779394	0.000104771645028377	0	0	0.0639541799221728	0.185300243660455	0.0969743587093423	0	0.0122044082336238	0.000560141725698396	0.00549266192393637	0.000234713040717869	0.128425792770859	0.130478683043621	0.00255792475339154	0.00415203481019645	0	0.0185033100547472	0	0	0.0114809322702911	0.0102480673115874	0	0
MR18	1.12116343777721	0.942301908011761	1.69954032637671	0.947852606178196	1.15611149156462	1.32390125089558	0.241238513871309	1.76975554579308	0.318082721848932	0.208015569191422	0.00350685127653655	0.192682088579872	1.73373513088486	0.400225936283515	0.0436085225790688	0.466385301526718	0.557979889635302	9.61110319023374e-05	0.871472167244006	1.14791184301014	1.82098554080974	0	1.07832798652113	1.25624522740758	0.371324842501911	0.0919724728478045	2.06549277226869	1.57267446696833	0.163055571103213	0.0187635164807136	0.160963212135734	0.763199480616912	1.25319114554525	0.257730450246819	0.341597757504015	0.0350961639092437	0.155091048762488	0.286570411372671	0	0.128619346750778	1.21768320645178	0.473677445058348	0.679710150554062	0.215543718056631	1.07868379333029	0	2.01288935073061	0.117207547571449	1.4986169835436	0.477044534612529	1.14437668238934	0.0461048114982126	2.45999061675969	0	0	1.24068163405007	1.80914579543358	0.604390511829243	0	1.00064535171882	0	0.790866871531208	1.77110772859345	0.48818648507138	0.204009484307603	0.54216324401589	0.277226825230485	0.63048940727848	0	1.16437542220303	0.30054251258921	0	0	0	0	0	0.113713748173044	0.741173845525534	0.237712712702982	0.645324171555948	0	0.591067362712134	1.52819720398022	1.84355971731867	0.50030354795552	1.59844594790653	1.11611089814422	1.60400086896544	0.925441512771253	1.19795195942341	1.09817727042855	1.72287895092444	1.59140709096061	0.979847044553947	1.25207754580024	0.0282149792469576	0	0.672540786551052	1.30530003621225	0.128960384627911	0.00372342617974822	0.69936201529571	0.665621564769171	0.899797214293432	0.011423613085364	0.000409553134693836	0.423194253544259	1.51718025268934	0	0.3772663090619	4.77249660846984	0.0649760253049417	2.57252383432927	0	0.619406736934625	0.317952234146991	0.778366581018362	0.417672194206312	0.394078196277733	0.0529453932559222	1.50784026403647	0.0567343858187824	0	0.611392728481692	1.08539116920063	0	1.17785302774786	0	0.00117594450539624	1.43408003788374	0.750991875846168	0.838936217859868	0.761013876372628	1.6360938316688	1.49769111874182	0.00236548471718033	0	5.29047543789685e-05	0	1.45497411428566	0	0.993024900221351	0.0532655229657763	0	0	0.230679326610575	0.0376875693882625	0	0	0.0930305735222576	0.189173133539637	0.105365754154085	1.97875653916577e-06	0.0806083051565048	0.000687141607189625	0.00145575739453081	8.97036297755149e-06	0	0.14977744982657	0	0.000300894187505475	0	0.00263951061788833	0	0	0.0154917996115334	0.00753370837872515	7.31279590561264e-06	4.10748199498409e-05
MR19	1.18222525658106	1.02086065980873	1.73103028688752	0.942306170934408	1.09103400243539	1.28286975548911	0.259530569915938	1.47025230784329	0.387017201029285	0.195748623440044	1.55560748540575e-05	0.180680836491128	1.62612752842015	0.392733705933789	0.0524411185095684	0.496737693819482	0	0	0.94132260265563	1.23996347646359	1.97238395312064	0	1.18137177161913	1.33260374202444	0.371624371982357	0.0784197289467893	2.3278418139056	1.70671110737914	0.135741709979548	0.0287008692138797	0.15845946752888	0.747860935733885	1.30884012726095	0.252745268774947	0.291498106963327	0.0462057735689111	0.126240101911915	0	0	0.14618976904849	1.2574818744877	0	0.713242765282817	0.164052765357477	1.06672676245015	0	2.31340570101764	0.0946220031502844	1.66700847830795	0.434647931796262	1.26510005869314	0.0576703857796807	2.14224246866637	0	0	1.17961056501665	1.9687985428962	0	0	0.61880252375572	0	0.818408582632733	1.97688269476557	0.466607809803549	0.247957231987129	0.550452330953818	0.212259322754312	0.635082044982348	0.00361283855379772	1.11061969132336	0	0	0	0	0	0	0.0813168301033095	0.698941005028014	0.177077685008528	0.617394476751788	0	0.620157520099808	1.70954977991851	1.96310704425857	0.525970869499345	1.72496937614251	1.17089810433633	1.6276145760411	0.900103943890824	1.29007835474987	1.32094603209938	1.90724637653464	1.26449856750285	1.09947661423604	1.41576511343354	0.0304275046308238	0.0394412870136401	0.601314449815777	1.36186936364889	0	0.00101022980228703	0.80431751668413	0.636543332874699	0.838602405639106	0.00286836241937558	0.00104536823019266	0.450626924472018	1.7170960707204	0	0.358274822281572	4.41027291421013	0.0582096653982691	2.60818751190076	0	0.60172945974701	0.282223774919042	0.719985019415006	0.35400879542708	0.334253740635077	0.0658866699132853	1.70184155469852	0.0539860661553975	0	0.672889054437995	1.15507058268654	0	1.31658652854418	0	0.0138518031466297	1.44021401552154	0.745339744863875	0.879182297328724	0.864589321291845	1.74708642621708	1.62242103431825	0.00365132188974438	0	2.82837724619227e-05	0	1.63616002999541	0	0.900308793826841	0.0527366448537332	0	5.41080864488957e-06	0.27857225051046	0.0618971601801378	0	0	0.0745695525555643	0.176526532872394	0.0881377844125533	8.05255639504153e-05	0.0901748075812867	0	0.000202738081007061	0	0.16700184158238	0.155425544027129	0	8.71541638920228e-05	0	0.0186984019745771	0	0	0.00677670485488449	0.0107497191203614	0	0.000211562618015182
MR20	1.19860890647843	0.952643759121154	1.82131250074135	0.981387826710653	1.25245187356351	1.26567874903802	0.258590864351286	1.72987173199754	0.354755356949596	0.189686874686634	3.11289602567038e-06	0.149360034565184	1.34424031108666	0.333898594278163	0.0323270793492507	0.509191265971221	0	0	0.924937231607927	1.24985713508928	1.94850862549732	0	1.16117279252448	1.3567206841979	0.334781146922786	0.0623514932387165	2.35240043940154	1.80091869821646	0.139803440324811	0.0282807599527898	0.236515052362353	0.763931475812238	1.31551660953944	0.251842442819018	0.292851136715569	0.0603449855061579	0.128056981557736	0	0	0.147383543922974	1.30628608424615	0	0.635274152660376	0.189630457594484	1.01640008770961	0	2.27313170645204	0.14832847347823	1.68851459357896	0.377434334453619	1.21687848396086	0.0654158247073948	1.92418891622166	0	0	1.15896570925939	1.92895786260829	0	0	0.630029447204213	0	0.77563586103181	2.04753054743623	0.520359110202047	0.234673623869493	0.554189325476991	0	0.571258830434279	0.00107618283725587	1.17421610504793	0	0	0	0	0	0	0.071968892370635	0.716998457949129	0.243540820678635	0.645757172853678	0	0.647170112035426	1.6876486819243	1.9883492874554	0.550346620545099	1.76705823622658	1.14837792076246	1.72831913733476	1.00217534847216	1.25665577558613	1.26725924932164	1.95346274531751	1.27413350665745	0.88281396767842	1.41412176042807	0	0	0.717033282389257	1.38730276217052	0	0.000180378522997581	0.782826260577577	0.642348083433648	0.825384752895579	0.00099825066580133	0.000167260084961393	0	1.71591554336049	0	0.411066016816849	4.93062436242545	0.052618954122756	2.3981111676551	0	0.648542115907466	0.303491140929542	0.735168973231131	0.292621500940478	0.3870231888425	0.0587230848598587	1.68982024438662	0.0630324304448745	0	0.645316756272141	1.287243104324	0	1.28878101267625	0	0.00277890241527432	1.4691007078885	0.762636190242548	0.905207438132761	0.831189204403263	1.77111894658277	1.6176419361948	0.00202347533895517	0	0	0	1.61878347698243	0	0.99291222591097	0.0539993986037569	0	4.30943858193606e-06	0.245094050443313	0.0564790426130956	0	0	0.084593775076217	0.187411664955045	0.0974315631915983	0	0.0772547719498714	0	9.40485999614566e-05	0	0.164701235754722	0.165955111158836	0	0	0	0.00402733375436548	0	0	0.00683890748072745	0.00350626696622773	0	0.000158456922595004
